,CUSTOMER_ID,CHURN_PROBABILITY,ORIGINAL_CHURN_LABEL,PREDICTED_CHURN_LABEL
2276,C103053,0.3805970149253731,STAY,STAY
2277,C103054,0.3805970149253731,LEAVE,LEAVE
2278,C103056,0.3805970149253731,LEAVE,LEAVE
2279,C103057,0.3805970149253731,STAY,LEAVE
2280,C103058,0.3805970149253731,LEAVE,LEAVE
2281,C103059,0.3805970149253731,LEAVE,LEAVE
2282,C103062,0.3805970149253731,LEAVE,LEAVE
2283,C103063,0.3805970149253731,STAY,STAY
2284,C103064,0.375,STAY,LEAVE
2285,C103065,0.375,LEAVE,LEAVE
2286,C103067,0.375,STAY,LEAVE
2287,C103069,0.375,STAY,STAY
2288,C103075,0.375,LEAVE,STAY
2289,C103076,0.375,STAY,LEAVE
2290,C103077,0.375,LEAVE,LEAVE
2291,C103078,0.375,LEAVE,STAY
2292,C103079,0.375,LEAVE,LEAVE
2293,C103081,0.375,LEAVE,STAY
2294,C103082,0.375,STAY,LEAVE
2295,C103083,0.375,LEAVE,LEAVE
2296,C103084,0.375,LEAVE,LEAVE
2297,C103085,0.375,STAY,LEAVE
2298,C103086,0.375,STAY,LEAVE
2299,C103088,0.375,LEAVE,STAY
2300,C103089,0.375,LEAVE,LEAVE
2301,C103090,0.375,STAY,STAY
2302,C103091,0.375,LEAVE,LEAVE
2303,C103092,0.375,LEAVE,LEAVE
2304,C103093,0.37142857142857144,STAY,LEAVE
2305,C103095,0.37142857142857144,LEAVE,LEAVE
2306,C103096,0.37142857142857144,STAY,STAY
2307,C103098,0.37142857142857144,STAY,STAY
2308,C103099,0.37142857142857144,LEAVE,LEAVE
2309,C103101,0.37142857142857144,LEAVE,LEAVE
2310,C103102,0.37037037037037035,STAY,LEAVE
2311,C103103,0.37037037037037035,LEAVE,LEAVE
2312,C103105,0.37037037037037035,LEAVE,LEAVE
2313,C103107,0.37037037037037035,LEAVE,LEAVE
2314,C103109,0.37037037037037035,STAY,STAY
2315,C103110,0.37037037037037035,LEAVE,LEAVE
2316,C103112,0.37037037037037035,STAY,LEAVE
2317,C103114,0.36363636363636365,STAY,LEAVE
2318,C103115,0.36363636363636365,LEAVE,LEAVE
2319,C103116,0.36363636363636365,STAY,LEAVE
2320,C103119,0.36363636363636365,STAY,STAY
2321,C103120,0.36363636363636365,LEAVE,LEAVE
2322,C103121,0.36363636363636365,LEAVE,LEAVE
2323,C103122,0.36363636363636365,LEAVE,STAY
2324,C103124,0.36363636363636365,STAY,STAY
2325,C103125,0.36363636363636365,LEAVE,LEAVE
2326,C103127,0.36363636363636365,STAY,STAY
2327,C103130,0.36363636363636365,STAY,LEAVE
2328,C103132,0.36363636363636365,LEAVE,LEAVE
2329,C103133,0.35714285714285715,LEAVE,LEAVE
2330,C103134,0.35714285714285715,LEAVE,LEAVE
2331,C103135,0.35714285714285715,STAY,STAY
2332,C103137,0.35714285714285715,STAY,STAY
2333,C103138,0.35714285714285715,LEAVE,LEAVE
2334,C103139,0.35714285714285715,LEAVE,STAY
2335,C103140,0.35714285714285715,STAY,STAY
2336,C103141,0.35714285714285715,LEAVE,LEAVE
2337,C103142,0.35714285714285715,STAY,STAY
2338,C103144,0.35714285714285715,STAY,STAY
2339,C103145,0.35714285714285715,LEAVE,LEAVE
2340,C103147,0.35714285714285715,STAY,STAY
2341,C103148,0.35714285714285715,LEAVE,LEAVE
2342,C103149,0.35714285714285715,STAY,STAY
2343,C103150,0.35714285714285715,LEAVE,STAY
2344,C103152,0.35714285714285715,LEAVE,LEAVE
2345,C103153,0.35714285714285715,STAY,LEAVE
2346,C103154,0.35714285714285715,LEAVE,LEAVE
2347,C103155,0.35714285714285715,LEAVE,LEAVE
2348,C103156,0.35714285714285715,LEAVE,LEAVE
2349,C103157,0.35714285714285715,LEAVE,LEAVE
2350,C103159,0.35714285714285715,STAY,LEAVE
2351,C103160,0.35714285714285715,STAY,LEAVE
2352,C103161,0.35714285714285715,STAY,STAY
2353,C103162,0.35714285714285715,LEAVE,LEAVE
2354,C103163,0.35714285714285715,STAY,STAY
2355,C103165,0.35714285714285715,STAY,STAY
2356,C103166,0.35714285714285715,LEAVE,LEAVE
2357,C103167,0.35714285714285715,STAY,STAY
2358,C103168,0.35714285714285715,LEAVE,LEAVE
2359,C103169,0.35714285714285715,STAY,LEAVE
2360,C103172,0.35714285714285715,LEAVE,STAY
2361,C103173,0.35714285714285715,LEAVE,LEAVE
2362,C103174,0.35714285714285715,STAY,STAY
2363,C103177,0.35714285714285715,STAY,STAY
2364,C103178,0.35714285714285715,STAY,STAY
2365,C103179,0.35714285714285715,STAY,STAY
2366,C103180,0.35714285714285715,LEAVE,LEAVE
2367,C103181,0.35714285714285715,LEAVE,LEAVE
2368,C103184,0.35714285714285715,STAY,STAY
2369,C103185,0.35714285714285715,STAY,STAY
2370,C103186,0.35714285714285715,LEAVE,LEAVE
2371,C103187,0.35714285714285715,LEAVE,LEAVE
2372,C103188,0.35714285714285715,LEAVE,LEAVE
2373,C103189,0.35714285714285715,STAY,LEAVE
2374,C103190,0.35714285714285715,LEAVE,LEAVE
2375,C103191,0.35714285714285715,STAY,STAY
2376,C103192,0.35714285714285715,LEAVE,LEAVE
2377,C103193,0.35135135135135137,STAY,STAY
2378,C103194,0.35135135135135137,STAY,STAY
2379,C103196,0.35135135135135137,STAY,STAY
2380,C103197,0.35135135135135137,LEAVE,STAY
2381,C103198,0.35135135135135137,STAY,STAY
2382,C103199,0.35135135135135137,LEAVE,LEAVE
2383,C103200,0.35135135135135137,LEAVE,STAY
2384,C103202,0.35135135135135137,LEAVE,STAY
2385,C103203,0.35135135135135137,LEAVE,STAY
2386,C103204,0.35135135135135137,LEAVE,LEAVE
2387,C103205,0.35135135135135137,LEAVE,LEAVE
2388,C103206,0.35,STAY,STAY
2389,C103207,0.35,LEAVE,LEAVE
2390,C103208,0.35,LEAVE,LEAVE
2391,C103209,0.35,LEAVE,LEAVE
2392,C103210,0.34615384615384615,LEAVE,LEAVE
2393,C103211,0.34615384615384615,LEAVE,LEAVE
2394,C103212,0.34615384615384615,LEAVE,LEAVE
2395,C103214,0.34615384615384615,STAY,STAY
2396,C103215,0.34615384615384615,STAY,STAY
2397,C103216,0.34615384615384615,STAY,STAY
2398,C103217,0.34615384615384615,LEAVE,LEAVE
2399,C103218,0.34615384615384615,STAY,LEAVE
2400,C103219,0.34545454545454546,LEAVE,LEAVE
2401,C103220,0.34545454545454546,LEAVE,STAY
2402,C103222,0.34545454545454546,STAY,STAY
2403,C103223,0.34545454545454546,STAY,STAY
2404,C103224,0.34545454545454546,LEAVE,STAY
2405,C103225,0.34545454545454546,STAY,LEAVE
2406,C103227,0.34545454545454546,LEAVE,LEAVE
2407,C103228,0.34545454545454546,STAY,LEAVE
2408,C103231,0.34545454545454546,STAY,STAY
2409,C103232,0.34545454545454546,LEAVE,LEAVE
2410,C103234,0.34545454545454546,STAY,STAY
2411,C103236,0.34545454545454546,LEAVE,LEAVE
2412,C103238,0.34545454545454546,LEAVE,STAY
2413,C103239,0.34545454545454546,LEAVE,STAY
2414,C103240,0.34545454545454546,STAY,LEAVE
2415,C103241,0.34545454545454546,LEAVE,LEAVE
2416,C103242,0.34545454545454546,STAY,STAY
2417,C103243,0.34545454545454546,STAY,STAY
2418,C103244,0.34545454545454546,LEAVE,LEAVE
2419,C103245,0.3333333333333333,LEAVE,LEAVE
2420,C103246,0.3333333333333333,LEAVE,LEAVE
2421,C103248,0.3333333333333333,LEAVE,STAY
2422,C103249,0.3333333333333333,STAY,LEAVE
2423,C103250,0.3333333333333333,LEAVE,STAY
2424,C103252,0.3333333333333333,LEAVE,LEAVE
2425,C103253,0.3333333333333333,STAY,STAY
2426,C103256,0.3333333333333333,STAY,STAY
2427,C103257,0.3333333333333333,LEAVE,STAY
2428,C103258,0.3333333333333333,STAY,STAY
2429,C103259,0.3333333333333333,LEAVE,STAY
2430,C103260,0.3333333333333333,LEAVE,STAY
2431,C103261,0.3333333333333333,STAY,LEAVE
2432,C103262,0.3333333333333333,STAY,STAY
2433,C103263,0.3333333333333333,LEAVE,LEAVE
2434,C103264,0.3333333333333333,LEAVE,LEAVE
2435,C103265,0.3333333333333333,STAY,LEAVE
2436,C103266,0.3333333333333333,STAY,STAY
2437,C103267,0.3333333333333333,LEAVE,LEAVE
2438,C103268,0.3333333333333333,LEAVE,LEAVE
2439,C103269,0.3333333333333333,LEAVE,LEAVE
2440,C103271,0.3333333333333333,STAY,STAY
2441,C103272,0.3333333333333333,STAY,LEAVE
2442,C103273,0.3333333333333333,STAY,STAY
2443,C103275,0.3333333333333333,LEAVE,LEAVE
2444,C103276,0.3333333333333333,STAY,STAY
2445,C103277,0.3333333333333333,LEAVE,LEAVE
2446,C103279,0.3333333333333333,LEAVE,LEAVE
2447,C103280,0.3333333333333333,LEAVE,LEAVE
2448,C103281,0.3333333333333333,LEAVE,LEAVE
2449,C103282,0.33,STAY,STAY
2450,C103284,0.33,LEAVE,STAY
2451,C103285,0.33,STAY,STAY
2452,C103286,0.33,LEAVE,STAY
2453,C103288,0.33,STAY,STAY
2454,C103289,0.33,LEAVE,LEAVE
2455,C103290,0.33,STAY,LEAVE
2456,C103291,0.33,STAY,STAY
2457,C103294,0.33,LEAVE,STAY
2458,C103295,0.33,STAY,LEAVE
2459,C103296,0.33,LEAVE,STAY
2460,C103300,0.33,LEAVE,LEAVE
2461,C103301,0.33,STAY,STAY
2462,C103302,0.33,LEAVE,LEAVE
2463,C103304,0.33,LEAVE,LEAVE
2464,C103305,0.33,STAY,STAY
2465,C103306,0.33,STAY,LEAVE
2466,C103307,0.33,LEAVE,LEAVE
2467,C103308,0.33,LEAVE,LEAVE
2468,C103309,0.33,LEAVE,STAY
2469,C103310,0.33,STAY,LEAVE
2470,C103311,0.33,STAY,STAY
2471,C103312,0.33,LEAVE,LEAVE
2472,C103313,0.33,LEAVE,LEAVE
2473,C103314,0.33,STAY,LEAVE
2474,C103315,0.33,LEAVE,LEAVE
2475,C103316,0.33,STAY,STAY
2476,C103317,0.33,LEAVE,LEAVE
2477,C103318,0.33,LEAVE,LEAVE
2478,C103319,0.33,STAY,LEAVE
2479,C103320,0.33,STAY,LEAVE
2480,C103321,0.33,LEAVE,LEAVE
2481,C103322,0.33,STAY,STAY
2482,C103323,0.33,LEAVE,LEAVE
2483,C103325,0.33,STAY,STAY
2484,C103327,0.33,STAY,LEAVE
2485,C103328,0.33,LEAVE,LEAVE
2486,C103330,0.33,LEAVE,LEAVE
2487,C103331,0.33,STAY,STAY
2488,C103332,0.33,LEAVE,LEAVE
2489,C103334,0.33,STAY,LEAVE
2490,C103335,0.33,LEAVE,LEAVE
2491,C103336,0.33,LEAVE,STAY
2492,C103337,0.33,LEAVE,LEAVE
2493,C103338,0.33,LEAVE,LEAVE
2494,C103339,0.33,STAY,LEAVE
2495,C103340,0.33,STAY,STAY
2496,C103341,0.33,LEAVE,STAY
2497,C103342,0.33,LEAVE,LEAVE
2498,C103343,0.33,LEAVE,LEAVE
2499,C103344,0.33,LEAVE,STAY
2500,C103345,0.33,STAY,LEAVE
2501,C103346,0.33,STAY,STAY
2502,C103348,0.33,LEAVE,LEAVE
2503,C103350,0.33,STAY,LEAVE
2504,C103351,0.33,LEAVE,LEAVE
2505,C103352,0.33,LEAVE,LEAVE
2506,C103353,0.33,LEAVE,LEAVE
2507,C103355,0.33,LEAVE,LEAVE
2508,C103356,0.33,STAY,STAY
2509,C103357,0.33,STAY,STAY
2510,C103358,0.33,STAY,LEAVE
2511,C103359,0.32558139534883723,STAY,LEAVE
2512,C103360,0.32558139534883723,STAY,STAY
2513,C103362,0.32558139534883723,STAY,LEAVE
2514,C103363,0.32558139534883723,LEAVE,LEAVE
2515,C103365,0.32558139534883723,LEAVE,LEAVE
2516,C103366,0.32558139534883723,STAY,STAY
2517,C103368,0.32558139534883723,LEAVE,STAY
2518,C103369,0.32558139534883723,STAY,LEAVE
2519,C103370,0.32558139534883723,LEAVE,STAY
2520,C103371,0.32558139534883723,STAY,STAY
2521,C103372,0.32558139534883723,LEAVE,STAY
2522,C103373,0.32558139534883723,LEAVE,LEAVE
2523,C103374,0.32558139534883723,LEAVE,STAY
2524,C103375,0.32558139534883723,LEAVE,LEAVE
2525,C103376,0.32558139534883723,STAY,STAY
2526,C103378,0.32142857142857145,LEAVE,STAY
2527,C103379,0.32142857142857145,LEAVE,LEAVE
2528,C103383,0.32142857142857145,STAY,STAY
2529,C103384,0.32142857142857145,LEAVE,LEAVE
2530,C103386,0.32142857142857145,LEAVE,LEAVE
2531,C103388,0.32142857142857145,LEAVE,STAY
2532,C103389,0.32142857142857145,LEAVE,STAY
2533,C103390,0.32142857142857145,STAY,STAY
2534,C103392,0.3076923076923077,STAY,STAY
2535,C103393,0.3058823529411765,STAY,LEAVE
2536,C103394,0.3058823529411765,LEAVE,LEAVE
2537,C103397,0.3058823529411765,LEAVE,LEAVE
2538,C103398,0.3058823529411765,LEAVE,STAY
2539,C103401,0.3058823529411765,STAY,STAY
2540,C103402,0.3058823529411765,LEAVE,LEAVE
2541,C103404,0.3058823529411765,STAY,STAY
2542,C103405,0.3058823529411765,LEAVE,LEAVE
2543,C103406,0.3058823529411765,STAY,STAY
2544,C103407,0.3058823529411765,STAY,STAY
2545,C103408,0.3058823529411765,STAY,STAY
2546,C103411,0.3058823529411765,LEAVE,STAY
2547,C103414,0.3058823529411765,LEAVE,LEAVE
2548,C103415,0.3058823529411765,LEAVE,LEAVE
2549,C103416,0.3058823529411765,LEAVE,LEAVE
2550,C103417,0.3058823529411765,STAY,STAY
2551,C103418,0.3058823529411765,STAY,LEAVE
2552,C103419,0.3058823529411765,LEAVE,LEAVE
2553,C103420,0.3058823529411765,LEAVE,LEAVE
2554,C103421,0.3058823529411765,STAY,STAY
2555,C103424,0.3058823529411765,STAY,STAY
2556,C103425,0.3058823529411765,LEAVE,LEAVE
2557,C103428,0.3058823529411765,LEAVE,LEAVE
2558,C103429,0.3058823529411765,LEAVE,LEAVE
2559,C103430,0.3058823529411765,LEAVE,LEAVE
2560,C103431,0.3058823529411765,STAY,LEAVE
2561,C103432,0.3058823529411765,STAY,STAY
2562,C103433,0.3058823529411765,STAY,STAY
2563,C103434,0.3058823529411765,LEAVE,LEAVE
2564,C103435,0.3058823529411765,LEAVE,LEAVE
2565,C103437,0.3058823529411765,LEAVE,STAY
2566,C103440,0.3058823529411765,LEAVE,LEAVE
2567,C103442,0.30303030303030304,LEAVE,STAY
2568,C103445,0.30303030303030304,LEAVE,LEAVE
2569,C103446,0.30303030303030304,STAY,STAY
2570,C103447,0.30303030303030304,STAY,STAY
2571,C103448,0.30303030303030304,LEAVE,LEAVE
2572,C103450,0.30303030303030304,LEAVE,LEAVE
2573,C103451,0.30303030303030304,STAY,STAY
2574,C103452,0.30303030303030304,STAY,STAY
2575,C103453,0.30303030303030304,STAY,STAY
2576,C103454,0.30303030303030304,STAY,LEAVE
2577,C103455,0.30303030303030304,STAY,STAY
2578,C103456,0.30303030303030304,STAY,STAY
2579,C103457,0.30303030303030304,LEAVE,STAY
2580,C103458,0.30303030303030304,STAY,STAY
2581,C103460,0.30303030303030304,LEAVE,STAY
2582,C103461,0.30303030303030304,STAY,STAY
2583,C103462,0.30303030303030304,LEAVE,LEAVE
2584,C103463,0.30303030303030304,LEAVE,LEAVE
2585,C103464,0.30303030303030304,LEAVE,LEAVE
2586,C103465,0.3,LEAVE,LEAVE
2587,C103466,0.3,STAY,LEAVE
2588,C103467,0.3,LEAVE,LEAVE
2589,C103468,0.3,STAY,LEAVE
2590,C103469,0.3,LEAVE,LEAVE
2591,C103470,0.3,LEAVE,LEAVE
2592,C103472,0.3,STAY,STAY
2593,C103473,0.3,LEAVE,LEAVE
2594,C103474,0.3,STAY,LEAVE
2595,C103475,0.2978723404255319,STAY,STAY
2596,C103476,0.2978723404255319,STAY,STAY
2597,C103477,0.2978723404255319,STAY,LEAVE
2598,C103478,0.2978723404255319,LEAVE,LEAVE
2599,C103479,0.2978723404255319,STAY,STAY
2600,C103480,0.2978723404255319,LEAVE,LEAVE
2601,C103481,0.2978723404255319,STAY,STAY
2602,C103482,0.2978723404255319,STAY,LEAVE
2603,C103483,0.2978723404255319,STAY,STAY
2604,C103484,0.2978723404255319,LEAVE,LEAVE
2605,C103485,0.2978723404255319,LEAVE,LEAVE
2606,C103486,0.2978723404255319,STAY,STAY
2607,C103489,0.2978723404255319,LEAVE,LEAVE
2608,C103490,0.2978723404255319,STAY,LEAVE
2609,C103491,0.2978723404255319,STAY,STAY
2610,C103492,0.2978723404255319,LEAVE,LEAVE
2611,C103494,0.2978723404255319,STAY,LEAVE
2612,C103495,0.2978723404255319,LEAVE,LEAVE
2613,C103496,0.2978723404255319,STAY,LEAVE
2614,C103498,0.2978723404255319,STAY,LEAVE
2615,C103499,0.2978723404255319,STAY,LEAVE
2616,C103500,0.2978723404255319,STAY,STAY
2617,C103501,0.2978723404255319,LEAVE,STAY
2618,C103502,0.2978723404255319,LEAVE,LEAVE
2619,C103504,0.2978723404255319,LEAVE,LEAVE
2620,C103505,0.2978723404255319,STAY,LEAVE
2621,C103506,0.2978723404255319,STAY,LEAVE
2622,C103507,0.2978723404255319,STAY,STAY
2623,C103508,0.2978723404255319,LEAVE,LEAVE
2624,C103509,0.2978723404255319,LEAVE,LEAVE
2625,C103510,0.2978723404255319,STAY,STAY
2626,C103511,0.2978723404255319,LEAVE,LEAVE
2627,C103514,0.2978723404255319,STAY,STAY
2628,C103516,0.2978723404255319,STAY,LEAVE
2629,C103517,0.2978723404255319,STAY,LEAVE
2630,C103519,0.2978723404255319,LEAVE,LEAVE
2631,C103520,0.2978723404255319,STAY,STAY
2632,C103521,0.2978723404255319,STAY,LEAVE
2633,C103523,0.2978723404255319,LEAVE,LEAVE
2634,C103524,0.2978723404255319,STAY,STAY
2635,C103525,0.2978723404255319,STAY,LEAVE
2636,C103527,0.2978723404255319,STAY,STAY
2637,C103528,0.2978723404255319,STAY,STAY
2638,C103530,0.2978723404255319,LEAVE,STAY
2639,C103531,0.2978723404255319,STAY,STAY
2640,C103532,0.2978723404255319,LEAVE,LEAVE
2641,C103533,0.2978723404255319,LEAVE,STAY
2642,C103534,0.2978723404255319,LEAVE,LEAVE
2643,C103536,0.2978723404255319,STAY,LEAVE
2644,C103537,0.2978723404255319,STAY,LEAVE
2645,C103539,0.2978723404255319,STAY,LEAVE
2646,C103540,0.2978723404255319,STAY,STAY
2647,C103541,0.2978723404255319,LEAVE,LEAVE
2648,C103542,0.2978723404255319,LEAVE,LEAVE
2649,C103544,0.2978723404255319,LEAVE,LEAVE
2650,C103545,0.2978723404255319,LEAVE,STAY
2651,C103547,0.2978723404255319,STAY,LEAVE
2652,C103548,0.2978723404255319,STAY,STAY
2653,C103550,0.2978723404255319,LEAVE,LEAVE
2654,C103552,0.2978723404255319,STAY,LEAVE
2655,C103553,0.2978723404255319,STAY,STAY
2656,C103554,0.2978723404255319,LEAVE,LEAVE
2657,C103555,0.2978723404255319,STAY,STAY
2658,C103556,0.2978723404255319,STAY,LEAVE
2659,C103557,0.2978723404255319,LEAVE,LEAVE
2660,C103558,0.2978723404255319,STAY,STAY
2661,C103559,0.2978723404255319,LEAVE,LEAVE
2662,C103561,0.2978723404255319,STAY,STAY
2663,C103562,0.2978723404255319,LEAVE,LEAVE
2664,C103564,0.2978723404255319,STAY,STAY
2665,C103565,0.2978723404255319,STAY,STAY
2666,C103566,0.2978723404255319,LEAVE,LEAVE
2667,C103567,0.2978723404255319,STAY,STAY
2668,C103568,0.2978723404255319,STAY,STAY
2669,C103569,0.2978723404255319,LEAVE,LEAVE
2670,C103570,0.2978723404255319,STAY,STAY
2671,C103571,0.2978723404255319,LEAVE,LEAVE
2672,C103572,0.2978723404255319,LEAVE,LEAVE
2673,C103574,0.2978723404255319,LEAVE,STAY
2674,C103575,0.2978723404255319,STAY,STAY
2675,C103576,0.2978723404255319,LEAVE,LEAVE
2676,C103577,0.2978723404255319,STAY,LEAVE
2677,C103578,0.2978723404255319,LEAVE,LEAVE
2678,C103579,0.2978723404255319,LEAVE,LEAVE
2679,C103580,0.2978723404255319,STAY,STAY
2680,C103582,0.2978723404255319,LEAVE,LEAVE
2681,C103583,0.2978723404255319,STAY,STAY
2682,C103585,0.2978723404255319,LEAVE,STAY
2683,C103587,0.2978723404255319,LEAVE,LEAVE
2684,C103588,0.2978723404255319,STAY,LEAVE
2685,C103589,0.2978723404255319,LEAVE,STAY
2686,C103590,0.2978723404255319,LEAVE,LEAVE
2687,C103593,0.2978723404255319,STAY,STAY
2688,C103594,0.2978723404255319,LEAVE,LEAVE
2689,C103595,0.2978723404255319,LEAVE,LEAVE
2690,C103597,0.2978723404255319,LEAVE,LEAVE
2691,C103598,0.2978723404255319,STAY,STAY
2692,C103599,0.2978723404255319,LEAVE,LEAVE
2693,C103600,0.2978723404255319,LEAVE,LEAVE
2694,C103601,0.2978723404255319,LEAVE,LEAVE
2695,C103602,0.2978723404255319,LEAVE,STAY
2696,C103605,0.2978723404255319,STAY,STAY
2697,C103606,0.2978723404255319,LEAVE,LEAVE
2698,C103607,0.2978723404255319,LEAVE,STAY
2699,C103608,0.2978723404255319,LEAVE,LEAVE
2700,C103609,0.2978723404255319,STAY,LEAVE
2701,C103610,0.2978723404255319,LEAVE,LEAVE
2702,C103612,0.2978723404255319,LEAVE,LEAVE
2703,C103613,0.2978723404255319,LEAVE,LEAVE
2704,C103614,0.2978723404255319,STAY,LEAVE
2705,C103616,0.2978723404255319,LEAVE,STAY
2706,C103617,0.2978723404255319,LEAVE,LEAVE
2707,C103621,0.2978723404255319,LEAVE,LEAVE
2708,C103623,0.2978723404255319,STAY,STAY
2709,C103625,0.2978723404255319,LEAVE,LEAVE
2710,C103626,0.2978723404255319,LEAVE,LEAVE
2711,C103628,0.2978723404255319,STAY,STAY
2712,C103629,0.2978723404255319,LEAVE,LEAVE
2713,C103630,0.2978723404255319,STAY,STAY
2714,C103631,0.2978723404255319,LEAVE,LEAVE
2715,C103632,0.2978723404255319,LEAVE,LEAVE
2716,C103633,0.2978723404255319,STAY,STAY
2717,C103635,0.2978723404255319,STAY,STAY
2718,C103637,0.2978723404255319,LEAVE,LEAVE
2719,C103638,0.2978723404255319,LEAVE,LEAVE
2720,C103639,0.2978723404255319,LEAVE,LEAVE
2721,C103640,0.2978723404255319,STAY,STAY
2722,C103641,0.2978723404255319,LEAVE,LEAVE
2723,C103642,0.2978723404255319,LEAVE,LEAVE
2724,C103643,0.2978723404255319,LEAVE,STAY
2725,C103645,0.2978723404255319,STAY,LEAVE
2726,C103646,0.2978723404255319,STAY,LEAVE
2727,C103647,0.2978723404255319,LEAVE,LEAVE
2728,C103649,0.2978723404255319,LEAVE,STAY
2729,C103650,0.2978723404255319,LEAVE,LEAVE
2730,C103653,0.2978723404255319,LEAVE,LEAVE
2731,C103654,0.2978723404255319,LEAVE,LEAVE
2732,C103655,0.2978723404255319,STAY,STAY
2733,C103656,0.2978723404255319,STAY,STAY
2734,C103657,0.2978723404255319,STAY,STAY
2735,C103659,0.2978723404255319,STAY,STAY
2736,C103660,0.2978723404255319,LEAVE,LEAVE
2737,C103661,0.2978723404255319,STAY,LEAVE
2738,C103662,0.2978723404255319,LEAVE,STAY
2739,C103664,0.2978723404255319,STAY,STAY
2740,C103665,0.2978723404255319,STAY,LEAVE
2741,C103666,0.2978723404255319,STAY,STAY
2742,C103667,0.2978723404255319,STAY,STAY
2743,C103668,0.2978723404255319,LEAVE,LEAVE
2744,C103669,0.2978723404255319,STAY,LEAVE
2745,C103671,0.2978723404255319,STAY,LEAVE
2746,C103673,0.2978723404255319,STAY,STAY
2747,C103674,0.2978723404255319,STAY,LEAVE
2748,C103677,0.2978723404255319,LEAVE,LEAVE
2749,C103678,0.2978723404255319,STAY,STAY
2750,C103681,0.2978723404255319,STAY,STAY
2751,C103682,0.2978723404255319,LEAVE,LEAVE
2752,C103683,0.2978723404255319,STAY,LEAVE
2753,C103684,0.2978723404255319,LEAVE,STAY
2754,C103685,0.2978723404255319,LEAVE,LEAVE
2755,C103687,0.2978723404255319,STAY,STAY
2756,C103688,0.2978723404255319,STAY,STAY
2757,C103689,0.2978723404255319,STAY,STAY
2758,C103691,0.2978723404255319,LEAVE,STAY
2759,C103692,0.2978723404255319,STAY,STAY
2760,C103693,0.2978723404255319,STAY,STAY
2761,C103694,0.2978723404255319,LEAVE,LEAVE
2762,C103695,0.2978723404255319,LEAVE,LEAVE
2763,C103696,0.2978723404255319,LEAVE,STAY
2764,C103697,0.2978723404255319,STAY,STAY
2765,C103698,0.2978723404255319,LEAVE,LEAVE
2766,C103699,0.2978723404255319,LEAVE,STAY
2767,C103700,0.2978723404255319,LEAVE,LEAVE
2768,C103701,0.2978723404255319,STAY,LEAVE
2769,C103702,0.2978723404255319,STAY,LEAVE
2770,C103703,0.2978723404255319,LEAVE,LEAVE
2771,C103704,0.2978723404255319,STAY,LEAVE
2772,C103706,0.2978723404255319,STAY,LEAVE
2773,C103707,0.2978723404255319,STAY,STAY
2774,C103708,0.2978723404255319,LEAVE,LEAVE
2775,C103713,0.2978723404255319,STAY,STAY
2776,C103715,0.2978723404255319,STAY,LEAVE
2777,C103717,0.2978723404255319,STAY,LEAVE
2778,C103718,0.2978723404255319,LEAVE,STAY
2779,C103719,0.2978723404255319,STAY,STAY
2780,C103720,0.2978723404255319,LEAVE,LEAVE
2781,C103721,0.2978723404255319,STAY,STAY
2782,C103722,0.2978723404255319,LEAVE,LEAVE
2783,C103723,0.2978723404255319,STAY,LEAVE
2784,C103724,0.2978723404255319,STAY,LEAVE
2785,C103725,0.2978723404255319,STAY,LEAVE
2786,C103727,0.2978723404255319,STAY,LEAVE
2787,C103729,0.2978723404255319,LEAVE,LEAVE
2788,C103730,0.2978723404255319,LEAVE,STAY
2789,C103731,0.2978723404255319,LEAVE,LEAVE
2790,C103732,0.2978723404255319,STAY,STAY
2791,C103733,0.2978723404255319,LEAVE,STAY
2792,C103734,0.2978723404255319,STAY,LEAVE
2793,C103735,0.2978723404255319,STAY,STAY
2794,C103736,0.2978723404255319,STAY,STAY
2795,C103737,0.2978723404255319,LEAVE,LEAVE
2796,C103738,0.2978723404255319,LEAVE,LEAVE
2797,C103739,0.2978723404255319,STAY,STAY
2798,C103740,0.2978723404255319,STAY,LEAVE
2799,C103741,0.2978723404255319,STAY,LEAVE
2800,C103742,0.2978723404255319,LEAVE,STAY
2801,C103743,0.2978723404255319,STAY,STAY
2802,C103745,0.2978723404255319,LEAVE,LEAVE
2803,C103748,0.2978723404255319,LEAVE,LEAVE
2804,C103750,0.2978723404255319,LEAVE,LEAVE
2805,C103751,0.2978723404255319,STAY,STAY
2806,C103752,0.2978723404255319,LEAVE,LEAVE
2807,C103753,0.2978723404255319,LEAVE,LEAVE
2808,C103754,0.2978723404255319,STAY,STAY
2809,C103756,0.2978723404255319,STAY,LEAVE
2810,C103757,0.2978723404255319,STAY,STAY
2811,C103758,0.2978723404255319,STAY,LEAVE
2812,C103760,0.2978723404255319,STAY,LEAVE
2813,C103761,0.2978723404255319,LEAVE,LEAVE
2814,C103763,0.2978723404255319,LEAVE,STAY
2815,C103764,0.2978723404255319,LEAVE,LEAVE
2816,C103765,0.2978723404255319,STAY,STAY
2817,C103768,0.2978723404255319,LEAVE,LEAVE
2818,C103770,0.2978723404255319,STAY,STAY
2819,C103771,0.2978723404255319,LEAVE,STAY
2820,C103773,0.2978723404255319,STAY,LEAVE
2821,C103774,0.2978723404255319,STAY,LEAVE
2822,C103775,0.2978723404255319,STAY,LEAVE
2823,C103778,0.2978723404255319,LEAVE,LEAVE
2824,C103779,0.2978723404255319,STAY,LEAVE
